chrom	pos	pos_cum	length	DP4	pool_0	pool_1	pool_2	pool_3	pool_4	pool_5	pool_6	pool_7	pool_8	pool_9
Scaffold4	856459	13259740	2805860	407	34	49	12	57	64	26	26	25	56	58
Scaffold4	901680	13304961	2805860	283	34	17	17	32	41	24	22	25	36	35
Scaffold4	935882	13339163	2805860	281	28	34	16	33	37	17	26	16	39	35
Scaffold4	965645	13368926	2805860	637	47	45	45	58	75	73	64	58	94	78
Scaffold4	1003966	13407247	2805860	420	41	30	12	58	51	52	58	40	30	48
Scaffold4	1046430	13449711	2805860	464	30	38	11	77	76	49	54	26	57	46
Scaffold4	1075169	13478450	2805860	407	29	24	21	67	52	41	40	42	39	52
Scaffold4	1119867	13523148	2805860	579	29	42	48	75	70	61	70	51	67	66
Scaffold4	1161867	13565148	2805860	484	44	36	23	64	65	59	48	35	56	54
Scaffold4	1198275	13601556	2805860	622	49	35	32	84	96	76	57	64	60	69
Scaffold4	1247022	13650303	2805860	427	38	37	22	49	50	47	56	31	43	54
Scaffold4	1286291	13689572	2805860	227	19	9	10	46	15	20	14	7	38	49
Scaffold4	1328679	13731960	2805860	431	35	39	30	40	42	54	50	49	39	53
Scaffold4	1370540	13773821	2805860	492	31	42	36	56	53	65	70	47	50	42
Scaffold4	1434953	13838234	2805860	502	37	40	29	75	58	56	60	34	55	58
Scaffold4	1491861	13895142	2805860	510	42	43	24	47	76	56	57	45	60	60
Scaffold4	1540479	13943760	2805860	456	43	47	32	40	42	45	55	40	49	63
Scaffold4	1588137	13991418	2805860	471	33	30	27	65	63	42	71	37	41	62
Scaffold4	1618583	14021864	2805860	510	33	39	30	58	61	61	69	54	46	59
Scaffold4	1660879	14064160	2805860	654	61	44	43	60	79	87	73	49	64	94
Scaffold4	1695648	14098929	2805860	618	49	39	38	75	79	81	75	48	63	71
Scaffold4	1726947	14130228	2805860	520	40	32	38	58	62	59	66	42	48	75
Scaffold4	1762517	14165798	2805860	446	34	41	18	57	59	44	51	46	53	43
Scaffold4	1802443	14205724	2805860	527	41	30	25	64	68	71	61	46	56	65
Scaffold4	1837306	14240587	2805860	419	35	43	19	54	41	57	57	40	40	33
Scaffold4	1875123	14278404	2805860	462	29	37	32	47	62	53	67	42	45	48
Scaffold4	1906779	14310060	2805860	479	32	38	33	75	53	48	75	41	47	37
Scaffold4	1936042	14339323	2805860	417	34	31	32	46	48	42	55	30	51	48
Scaffold4	1970416	14373697	2805860	416	29	46	22	45	50	48	40	43	44	49
Scaffold4	2008780	14412061	2805860	497	45	38	20	69	52	62	63	35	55	58
Scaffold4	2053277	14456558	2805860	365	28	32	29	45	41	43	39	26	39	43
Scaffold4	2101125	14504406	2805860	419	30	30	14	52	56	48	59	50	27	53
Scaffold4	2142236	14545517	2805860	395	30	27	18	39	49	56	57	30	34	55
Scaffold4	2179629	14582910	2805860	428	44	32	19	60	51	41	59	31	44	47
Scaffold4	2207779	14611060	2805860	397	33	27	12	52	50	55	46	34	43	45
Scaffold4	2242663	14645944	2805860	630	43	40	36	96	72	60	70	67	71	75
Scaffold4	2276882	14680163	2805860	485	51	33	25	55	62	40	58	47	45	69
Scaffold4	2326620	14729901	2805860	431	36	27	19	60	55	43	45	52	49	45
Scaffold4	2372040	14775321	2805860	511	38	41	40	64	52	53	70	35	66	52
Scaffold4	2433820	14837101	2805860	432	28	33	24	60	57	37	55	41	37	60
Scaffold4	2471555	14874836	2805860	224	13	13	10	24	25	31	36	13	35	24
Scaffold4	2509681	14912962	2805860	476	43	34	33	65	61	48	59	37	51	45
Scaffold4	2560818	14964099	2805860	322	27	24	21	40	43	37	35	38	28	29
Scaffold4	2598058	15001339	2805860	349	26	24	20	44	45	40	34	41	30	45
Scaffold4	2628251	15031532	2805860	478	46	29	17	64	54	59	61	47	51	50
Scaffold4	2667726	15071007	2805860	442	32	36	15	41	66	44	62	42	49	55
Scaffold4	2698388	15101669	2805860	461	30	46	28	33	52	63	62	43	53	51
Scaffold4	2735328	15138609	2805860	58	5	14	10	12	6	4	2	0	1	4
Scaffold4	2771284	15174565	2805860	451	46	37	18	51	58	63	41	47	41	49
Scaffold5	9718	15218859	2762392	565	63	33	24	67	69	52	81	57	61	58
Scaffold5	58939	15268080	2762392	49	3	5	1	6	5	4	11	1	7	6
Scaffold5	92299	15301440	2762392	408	24	40	25	42	49	49	53	41	36	49
Scaffold5	128262	15337403	2762392	412	26	33	30	47	48	47	38	32	60	51
Scaffold5	161272	15370413	2762392	675	61	41	35	77	91	78	73	78	74	67
Scaffold5	194526	15403667	2762392	493	44	47	24	60	66	59	46	48	48	51
Scaffold5	234350	15443491	2762392	133	14	14	11	22	11	12	20	8	11	10
Scaffold5	266957	15476098	2762392	282	23	18	8	30	35	35	44	23	41	25
Scaffold5	296349	15505490	2762392	680	42	51	33	101	81	85	66	61	65	95
Scaffold5	333527	15542668	2762392	339	27	28	18	33	32	27	34	15	52	73
Scaffold5	363075	15572216	2762392	372	34	26	24	61	47	45	42	27	35	31
Scaffold5	405180	15614321	2762392	513	41	42	26	61	62	68	53	44	60	56
Scaffold5	436307	15645448	2762392	413	25	32	21	53	65	51	47	49	28	42
Scaffold5	474385	15683526	2762392	291	21	23	25	38	38	39	34	17	26	30
Scaffold5	518648	15727789	2762392	485	36	48	24	48	47	60	62	42	52	66
Scaffold5	564509	15773650	2762392	358	32	16	24	45	45	29	52	41	36	38
Scaffold5	595281	15804422	2762392	69	5	16	5	4	12	13	9	0	0	5
Scaffold5	627371	15836512	2762392	262	29	23	11	23	36	36	31	4	33	36
Scaffold5	657503	15866644	2762392	234	18	24	8	38	42	26	29	16	19	14
Scaffold5	691385	15900526	2762392	16	1	4	2	3	1	2	1	1	0	1
Scaffold5	737269	15946410	2762392	282	25	25	13	33	39	45	26	20	29	27
Scaffold5	772346	15981487	2762392	224	22	25	4	28	41	25	26	17	17	19
Scaffold5	807435	16016576	2762392	475	50	35	31	51	53	44	52	41	51	67
Scaffold5	847448	16056589	2762392	266	32	19	13	24	29	16	35	41	28	29
Scaffold5	909116	16118257	2762392	367	21	26	23	41	70	33	51	30	35	37
Scaffold5	942120	16151261	2762392	330	34	17	27	45	26	20	40	27	41	53
Scaffold5	986672	16195813	2762392	490	26	52	21	77	50	56	60	55	48	45
Scaffold5	1019459	16228600	2762392	523	50	42	24	70	70	51	63	57	40	56
Scaffold5	1055041	16264182	2762392	384	27	36	19	45	52	45	51	30	37	42
Scaffold5	1097901	16307042	2762392	522	56	55	48	58	63	59	39	44	50	50
Scaffold5	1133853	16342994	2762392	245	12	22	16	30	36	28	32	23	13	33
Scaffold5	1166245	16375386	2762392	589	51	71	27	55	94	59	76	43	61	52
Scaffold5	1205748	16414889	2762392	529	48	43	39	57	80	54	55	30	68	55
Scaffold5	1237077	16446218	2762392	433	28	32	20	47	61	41	60	40	43	61
Scaffold5	1259983	16469124	2762392	346	18	39	11	48	44	49	49	32	32	24
Scaffold5	1285115	16494256	2762392	509	44	28	23	81	49	73	50	47	46	68
Scaffold5	1323887	16533028	2762392	225	21	15	20	37	25	25	9	7	26	40
Scaffold5	1354237	16563378	2762392	245	22	35	12	19	41	28	36	23	13	16
Scaffold5	1383005	16592146	2762392	433	38	40	31	45	55	57	51	36	45	35
Scaffold5	1412717	16621858	2762392	250	17	30	14	36	39	38	34	12	13	17
Scaffold5	1446177	16655318	2762392	396	33	26	16	45	61	46	64	39	33	33
Scaffold5	1473006	16682147	2762392	383	27	32	23	37	36	48	43	44	42	51
Scaffold5	1514776	16723917	2762392	375	26	28	25	48	44	53	46	20	39	46
Scaffold5	1543984	16753125	2762392	267	20	16	11	36	28	41	44	32	24	15
Scaffold5	1576467	16785608	2762392	265	13	21	19	21	43	29	45	49	17	8
Scaffold5	1608648	16817789	2762392	600	37	32	41	67	84	83	66	40	76	74
Scaffold5	1650698	16859839	2762392	332	25	20	12	25	51	53	39	43	26	38
Scaffold5	1685506	16894647	2762392	553	51	25	44	84	66	70	59	37	63	54
Scaffold5	1715013	16924154	2762392	553	48	33	28	83	80	60	70	56	34	61
Scaffold5	1757963	16967104	2762392	585	66	35	36	97	60	64	56	63	53	55
Scaffold5	1800831	17009972	2762392	456	34	36	14	65	57	58	55	32	54	51
Scaffold5	1846911	17056052	2762392	406	40	28	11	63	58	44	47	33	38	44
Scaffold5	1893624	17102765	2762392	430	33	34	21	51	46	56	55	34	46	54
Scaffold5	1939816	17148957	2762392	489	43	39	29	67	67	42	64	29	54	55
Scaffold5	1992162	17201303	2762392	611	57	50	32	61	82	78	74	39	51	87
Scaffold5	2087143	17296284	2762392	493	47	39	28	64	66	52	75	32	47	43
Scaffold5	2126423	17335564	2762392	486	36	30	25	52	66	69	58	55	51	44
Scaffold5	2163727	17372868	2762392	455	32	53	21	58	54	62	50	19	49	57
Scaffold5	2197364	17406505	2762392	447	40	33	26	53	58	49	54	38	50	46
Scaffold5	2234362	17443503	2762392	423	26	29	28	48	63	42	40	30	71	46
Scaffold5	2285037	17494178	2762392	437	30	33	27	41	60	56	43	43	59	45
Scaffold5	2324762	17533903	2762392	499	49	41	28	55	57	52	75	36	56	50
Scaffold5	2359660	17568801	2762392	500	33	39	30	62	58	53	58	47	44	76
Scaffold5	2410042	17619183	2762392	353	32	32	28	49	48	38	37	18	37	34
Scaffold5	2455661	17664802	2762392	231	21	17	15	33	14	26	20	23	27	35
Scaffold5	2492149	17701290	2762392	483	42	28	21	65	54	52	68	42	45	66
Scaffold5	2529725	17738866	2762392	482	50	24	40	64	46	39	67	28	46	78
Scaffold5	2566232	17775373	2762392	449	44	39	21	54	49	53	61	35	40	53
Scaffold5	2610519	17819660	2762392	456	36	24	22	60	53	59	62	46	40	54
Scaffold5	2650644	17859785	2762392	522	38	43	45	62	56	55	65	54	52	52
Scaffold5	2681327	17890468	2762392	499	35	51	34	63	74	60	63	33	35	51
Scaffold5	2719552	17928693	2762392	459	32	39	30	57	54	50	65	45	50	37
Scaffold5	2754019	17963160	2762392	1068	63	91	83	137	127	115	164	81	85	122
Scaffold6	36153	18007686	3143044	479	33	35	32	61	49	54	63	46	55	51
Scaffold6	67885	18039418	3143044	402	29	20	21	45	54	50	50	46	50	37
Scaffold6	103436	18074969	3143044	357	22	53	28	31	60	59	27	26	37	14
Scaffold6	148925	18120458	3143044	376	28	27	25	54	48	34	41	35	35	49
Scaffold6	200030	18171563	3143044	471	39	43	27	58	57	56	59	39	39	54
Scaffold6	235012	18206545	3143044	750	61	57	30	84	107	86	106	68	67	84
Scaffold6	282104	18253637	3143044	456	29	36	25	46	53	67	46	34	50	70
Scaffold6	326808	18298341	3143044	425	21	39	33	61	52	44	49	41	34	51
Scaffold6	367428	18338961	3143044	96	6	1	2	11	17	21	6	5	17	10
Scaffold6	447014	18418547	3143044	426	24	27	29	49	56	46	45	43	53	54
Scaffold6	513503	18485036	3143044	503	48	48	26	62	59	71	48	41	56	44
Scaffold6	558837	18530370	3143044	367	40	33	18	39	54	41	33	33	30	46
Scaffold6	610425	18581958	3143044	468	36	42	26	44	64	62	40	59	36	59
Scaffold6	649358	18620891	3143044	430	33	24	30	45	60	50	53	31	42	62
Scaffold6	674089	18645622	3143044	335	24	21	17	35	39	38	41	24	52	44
Scaffold6	703654	18675187	3143044	444	35	15	17	63	50	46	66	45	43	64
Scaffold6	734011	18705544	3143044	513	44	39	36	56	72	60	57	33	54	62
Scaffold6	763331	18734864	3143044	599	56	44	38	82	87	79	64	43	62	44
Scaffold6	788238	18759771	3143044	389	38	34	19	52	46	38	46	29	43	44
Scaffold6	818801	18790334	3143044	445	28	30	29	57	54	65	62	31	48	41
Scaffold6	845923	18817456	3143044	435	27	34	19	61	63	48	53	33	46	51
Scaffold6	877478	18849011	3143044	347	28	29	19	36	34	37	41	48	41	34
Scaffold6	915670	18887203	3143044	136	8	5	10	10	9	31	18	26	11	8
Scaffold6	945544	18917077	3143044	103	3	8	7	15	9	18	12	14	14	3
Scaffold6	977887	18949420	3143044	482	38	37	42	41	59	47	67	36	41	74
Scaffold6	1002343	18973876	3143044	480	57	39	23	52	69	56	53	35	52	44
Scaffold6	1038167	19009700	3143044	588	53	43	44	55	71	75	68	61	53	65
Scaffold6	1075388	19046921	3143044	425	29	34	12	49	64	53	48	41	39	56
Scaffold6	1101172	19072705	3143044	452	35	35	15	54	60	52	62	44	41	54
Scaffold6	1125840	19097373	3143044	141	21	11	6	20	28	10	10	10	6	19
Scaffold6	1154312	19125845	3143044	295	30	18	12	46	42	28	30	7	38	44
Scaffold6	1177900	19149433	3143044	437	36	32	22	61	55	44	53	40	48	46
Scaffold6	1204496	19176029	3143044	440	30	32	23	48	47	46	74	51	38	51
Scaffold6	1235607	19207140	3143044	378	19	40	23	43	61	49	28	45	44	26
Scaffold6	1275263	19246796	3143044	77	7	5	2	10	12	8	8	1	6	18
Scaffold6	1304037	19275570	3143044	369	31	26	22	51	42	40	41	41	30	45
Scaffold6	1348161	19319694	3143044	88	1	7	4	18	16	3	12	0	17	10
Scaffold6	1375473	19347006	3143044	533	34	22	24	78	66	68	67	52	57	65
Scaffold6	1409813	19381346	3143044	316	22	26	13	49	46	38	41	19	27	35
Scaffold6	1440507	19412040	3143044	411	21	42	29	58	44	36	61	43	37	40
Scaffold6	1473455	19444988	3143044	414	35	27	13	61	57	46	48	22	47	58
Scaffold6	1502133	19473666	3143044	361	22	48	18	38	44	48	44	22	38	39
Scaffold6	1544742	19516275	3143044	159	14	11	6	28	17	18	20	10	19	16
Scaffold6	1580423	19551956	3143044	248	27	23	12	32	32	21	28	25	10	38
Scaffold6	1616023	19587556	3143044	350	32	25	17	42	70	21	40	28	18	57
Scaffold6	1653611	19625144	3143044	110	8	7	9	12	16	12	10	15	8	13
Scaffold6	1693180	19664713	3143044	503	49	35	25	58	79	48	55	42	56	56
Scaffold6	1725050	19696583	3143044	247	20	17	9	30	36	39	29	15	24	28
Scaffold6	1756537	19728070	3143044	497	39	44	30	58	59	66	58	39	47	57
Scaffold6	1787633	19759166	3143044	345	22	20	12	60	35	39	47	42	35	33
Scaffold6	1824141	19795674	3143044	416	35	26	21	45	41	43	53	49	53	50
Scaffold6	1880337	19851870	3143044	484	40	41	21	54	64	51	74	45	34	60
Scaffold6	1931872	19903405	3143044	553	50	32	47	68	61	63	39	51	69	73
Scaffold6	1999040	19970573	3143044	788	64	52	22	101	115	67	107	85	85	90
Scaffold6	2045261	20016794	3143044	479	39	24	37	52	55	60	68	41	57	46
Scaffold6	2091117	20062650	3143044	772	68	57	66	87	84	88	90	52	89	91
Scaffold6	2133208	20104741	3143044	322	32	31	18	23	35	45	47	43	18	30
Scaffold6	2170274	20141807	3143044	365	31	21	22	66	42	45	53	30	30	25
Scaffold6	2202649	20174182	3143044	412	39	29	15	64	60	41	52	30	36	46
Scaffold6	2241044	20212577	3143044	458	40	32	28	52	50	53	73	34	47	49
Scaffold6	2278558	20250091	3143044	509	36	51	27	55	61	50	82	38	52	57
Scaffold6	2321805	20293338	3143044	515	44	29	28	52	56	74	68	41	60	63
Scaffold6	2364171	20335704	3143044	405	23	38	15	51	60	40	54	52	34	38
Scaffold6	2392883	20364416	3143044	419	43	34	19	59	57	41	56	27	34	49
Scaffold6	2417346	20388879	3143044	697	82	53	35	98	84	73	83	51	72	66
Scaffold6	2441953	20413486	3143044	305	25	24	10	43	42	49	40	10	27	35
Scaffold6	2478256	20449789	3143044	448	32	44	21	44	64	47	60	46	46	44
Scaffold6	2512368	20483901	3143044	295	32	25	9	29	31	44	31	31	28	35
Scaffold6	2547892	20519425	3143044	416	37	26	18	45	45	46	55	48	41	55
Scaffold6	2574952	20546485	3143044	334	21	35	17	52	54	42	25	18	25	45
Scaffold6	2610154	20581687	3143044	332	26	30	14	50	43	29	46	33	26	35
Scaffold6	2651616	20623149	3143044	163	21	8	5	7	20	21	20	26	11	24
Scaffold6	2689758	20661291	3143044	543	55	43	36	59	72	75	58	44	48	53
Scaffold6	2726770	20698303	3143044	351	31	28	10	41	38	50	47	33	33	40
Scaffold6	2756803	20728336	3143044	600	47	56	39	72	69	83	61	57	44	72
Scaffold6	2790886	20762419	3143044	396	32	40	17	46	73	40	45	27	41	35
Scaffold6	2820573	20792106	3143044	376	49	21	22	27	47	55	41	31	33	50
Scaffold6	2850420	20821953	3143044	417	38	35	14	48	64	45	44	51	35	43
Scaffold6	2877995	20849528	3143044	542	42	34	24	65	79	63	76	52	57	50
Scaffold6	2911419	20882952	3143044	482	36	41	21	67	59	52	66	44	54	42
Scaffold6	2943130	20914663	3143044	178	17	16	9	30	27	16	14	7	19	23
Scaffold6	2970175	20941708	3143044	153	13	14	7	21	27	18	26	14	7	6
Scaffold6	2996629	20968162	3143044	435	32	26	23	76	55	48	46	37	41	51
Scaffold6	3032512	21004045	3143044	522	56	28	22	67	79	59	77	52	37	45
Scaffold6	3063623	21035156	3143044	393	43	28	21	52	48	40	52	25	38	46
Scaffold6	3087814	21059347	3143044	417	36	29	18	36	63	42	48	42	50	53
Scaffold6	3114485	21086018	3143044	119	20	7	1	10	17	6	8	1	23	26
Scaffold7	25460	21140037	2711669	367	33	26	11	47	53	41	46	47	34	29
Scaffold7	57973	21172550	2711669	226	28	16	14	26	28	23	27	21	11	32
Scaffold7	97806	21212383	2711669	169	15	7	22	32	8	16	17	6	27	19
Scaffold7	119801	21234378	2711669	395	38	37	28	47	48	42	43	37	33	42
Scaffold7	151729	21266306	2711669	21	0	8	1	4	4	0	0	2	1	1
Scaffold7	190185	21304762	2711669	586	46	68	31	57	68	89	68	50	47	62
Scaffold7	220132	21334709	2711669	453	36	32	31	52	53	43	62	47	42	55
Scaffold7	256365	21370942	2711669	409	28	31	25	57	61	47	48	25	45	42
Scaffold7	283507	21398084	2711669	303	19	23	9	39	35	37	40	40	30	31
Scaffold7	320883	21435460	2711669	410	28	44	35	49	61	47	36	34	32	44
Scaffold7	358840	21473417	2711669	481	43	38	30	56	64	47	80	38	42	43
Scaffold7	393473	21508050	2711669	253	16	17	14	33	34	31	47	16	17	28
Scaffold7	423079	21537656	2711669	508	28	46	38	64	74	60	61	38	48	51
Scaffold7	467708	21582285	2711669	221	18	9	15	22	15	11	15	41	36	39
Scaffold7	504077	21618654	2711669	456	41	35	16	65	68	40	65	42	27	57
Scaffold7	534412	21648989	2711669	426	34	43	16	50	45	44	56	46	41	51
Scaffold7	565818	21680395	2711669	299	31	21	9	24	46	40	37	37	25	29
Scaffold7	594890	21709467	2711669	415	37	36	30	40	62	41	46	39	32	52
Scaffold7	632803	21747380	2711669	428	32	22	38	46	57	45	65	44	45	34
Scaffold7	669320	21783897	2711669	439	25	39	20	58	70	54	55	40	42	36
Scaffold7	706664	21821241	2711669	682	48	64	50	87	88	71	67	72	59	76
Scaffold7	751758	21866335	2711669	448	26	32	25	66	74	44	60	42	37	42
Scaffold7	787146	21901723	2711669	466	39	49	25	59	57	50	42	42	37	66
Scaffold7	828097	21942674	2711669	303	23	17	13	50	32	28	36	16	42	46
Scaffold7	858343	21972920	2711669	377	42	22	27	57	44	38	40	21	39	47
Scaffold7	892245	22006822	2711669	409	41	29	18	56	52	46	48	34	37	48
Scaffold7	932007	22046584	2711669	364	34	39	50	47	29	42	29	10	43	41
Scaffold7	976868	22091445	2711669	500	33	41	27	65	72	58	55	48	45	56
Scaffold7	1009225	22123802	2711669	501	57	37	29	46	65	36	77	33	57	64
Scaffold7	1050105	22164682	2711669	356	33	37	24	34	39	56	40	36	30	27
Scaffold7	1099342	22213919	2711669	477	36	23	19	70	71	45	65	44	54	50
Scaffold7	1139201	22253778	2711669	515	52	26	33	67	61	49	79	45	55	48
Scaffold7	1171098	22285675	2711669	432	36	40	16	45	42	60	61	44	33	55
Scaffold7	1207024	22321601	2711669	172	19	15	13	22	20	15	10	14	16	28
Scaffold7	1241398	22355975	2711669	462	43	38	31	41	46	51	59	43	52	58
Scaffold7	1276906	22391483	2711669	377	31	31	17	38	60	44	56	34	35	31
Scaffold7	1308962	22423539	2711669	459	42	40	16	49	57	62	51	48	40	54
Scaffold7	1345990	22460567	2711669	60	7	8	1	8	8	8	3	4	9	4
Scaffold7	1402684	22517261	2711669	338	29	27	20	39	58	58	37	17	24	29
Scaffold7	1445081	22559658	2711669	543	46	44	34	79	42	75	60	45	59	59
Scaffold7	1477941	22592518	2711669	497	41	41	17	61	54	54	62	38	63	66
Scaffold7	1513702	22628279	2711669	57	3	2	5	9	10	3	7	4	5	9
Scaffold7	1555129	22669706	2711669	577	45	37	26	87	75	56	63	61	62	65
Scaffold7	1585781	22700358	2711669	66	6	0	2	8	17	7	11	2	5	8
Scaffold7	1617820	22732397	2711669	532	42	37	22	75	82	46	53	56	56	63
Scaffold7	1649678	22764255	2711669	334	36	28	7	39	41	35	37	38	33	40
Scaffold7	1681070	22795647	2711669	222	21	14	13	23	28	30	29	13	19	32
Scaffold7	1717627	22832204	2711669	497	41	47	25	49	62	54	53	41	68	57
Scaffold7	1747166	22861743	2711669	462	31	34	36	71	46	69	44	31	40	60
Scaffold7	1775884	22890461	2711669	546	39	42	37	61	65	64	66	45	67	60
Scaffold7	1801958	22916535	2711669	464	40	25	28	53	55	50	52	39	69	53
Scaffold7	1838850	22953427	2711669	392	30	30	19	40	53	49	53	44	33	41
Scaffold7	1869657	22984234	2711669	407	31	30	29	52	57	32	49	40	42	45
Scaffold7	1901882	23016459	2711669	330	29	26	8	36	63	38	21	33	40	36
Scaffold7	1936573	23051150	2711669	621	83	52	32	58	85	68	55	42	70	76
Scaffold7	1968220	23082797	2711669	397	31	31	20	41	41	51	47	39	42	54
Scaffold7	2011051	23125628	2711669	563	44	53	23	66	71	55	69	55	46	81
Scaffold7	2054901	23169478	2711669	520	42	42	22	73	73	64	61	57	42	44
Scaffold7	2100620	23215197	2711669	408	26	37	35	42	48	38	46	45	40	51
Scaffold7	2138004	23252581	2711669	483	43	31	29	53	54	67	61	35	58	52
Scaffold7	2179122	23293699	2711669	466	37	35	33	43	55	51	61	38	59	54
Scaffold7	2220792	23335369	2711669	470	43	27	24	58	56	60	70	35	46	51
Scaffold7	2266026	23380603	2711669	497	31	39	31	47	49	63	62	57	53	65
Scaffold7	2318465	23433042	2711669	490	43	46	15	60	53	51	55	59	46	62
Scaffold7	2359034	23473611	2711669	439	27	37	32	43	68	60	43	44	55	30
Scaffold7	2395334	23509911	2711669	429	30	37	19	60	62	52	45	35	38	51
Scaffold7	2449418	23563995	2711669	406	26	30	32	50	43	52	46	23	49	55
Scaffold7	2505151	23619728	2711669	161	7	16	2	14	23	25	17	13	17	27
Scaffold7	2531346	23645923	2711669	302	23	21	18	56	45	36	27	12	24	40
Scaffold7	2570099	23684676	2711669	269	22	29	7	40	51	32	9	32	10	37
Scaffold7	2603819	23718396	2711669	463	46	29	32	47	56	42	61	49	44	57
Scaffold7	2638126	23752703	2711669	507	51	44	32	60	62	49	56	35	53	65
Scaffold7	2686096	23800673	2711669	318	29	26	19	48	42	28	25	28	28	45
Scaffold8	22084	23848330	1983838	483	51	30	27	54	79	40	58	52	34	58
Scaffold8	60838	23887084	1983838	454	42	35	21	55	64	50	49	36	49	53
Scaffold8	99861	23926107	1983838	574	45	49	31	63	80	74	58	53	59	62
Scaffold8	140630	23966876	1983838	287	21	20	18	34	31	36	28	34	25	40
Scaffold8	169869	23996115	1983838	407	30	32	15	54	48	56	42	36	58	36
Scaffold8	206422	24032668	1983838	341	25	31	14	38	45	46	43	24	44	31
Scaffold8	241549	24067795	1983838	327	29	19	11	60	38	17	45	43	34	31
Scaffold8	273169	24099415	1983838	393	37	27	30	45	45	41	46	32	43	47
Scaffold8	325894	24152140	1983838	584	49	41	29	66	78	78	82	48	39	74
Scaffold8	364486	24190732	1983838	481	44	38	19	54	72	59	57	39	47	52
Scaffold8	410702	24236948	1983838	499	42	34	27	56	73	41	63	50	52	61
Scaffold8	445741	24271987	1983838	215	10	14	17	26	27	32	37	20	21	11
Scaffold8	476434	24302680	1983838	655	54	38	45	73	76	86	81	59	84	59
Scaffold8	520516	24346762	1983838	281	22	21	29	36	35	37	21	25	17	38
Scaffold8	568091	24394337	1983838	425	44	26	15	58	63	33	54	30	41	61
Scaffold8	614875	24441121	1983838	68	8	6	0	10	8	6	12	5	8	5
Scaffold8	657956	24484202	1983838	303	36	26	14	39	33	35	38	16	33	33
Scaffold8	717387	24543633	1983838	462	36	32	17	66	53	48	65	47	45	53
Scaffold8	779700	24605946	1983838	454	46	29	28	49	54	71	46	37	48	46
Scaffold8	827702	24653948	1983838	414	38	27	21	45	48	30	60	43	50	52
Scaffold8	857484	24683730	1983838	483	53	40	14	93	64	37	59	26	37	60
Scaffold8	893236	24719482	1983838	122	4	3	1	16	11	27	22	33	5	0
Scaffold8	928727	24754973	1983838	504	38	29	42	62	66	56	51	48	59	53
Scaffold8	963790	24790036	1983838	647	69	58	35	72	88	73	65	31	62	94
Scaffold8	1004224	24830470	1983838	425	32	38	14	53	52	63	52	32	43	46
Scaffold8	1038059	24864305	1983838	442	36	29	15	54	56	45	59	32	62	54
Scaffold8	1078809	24905055	1983838	361	34	29	24	40	54	41	48	20	21	50
Scaffold8	1116590	24942836	1983838	557	50	45	28	82	68	56	57	57	39	75
Scaffold8	1149567	24975813	1983838	252	35	10	11	40	21	36	27	14	23	35
Scaffold8	1185099	25011345	1983838	496	44	43	32	61	56	59	60	31	53	57
Scaffold8	1226023	25052269	1983838	195	9	24	15	14	22	28	33	16	13	21
Scaffold8	1268638	25094884	1983838	456	37	31	24	54	54	42	45	51	58	60
Scaffold8	1303653	25129899	1983838	460	32	36	23	61	55	55	55	46	48	49
Scaffold8	1349095	25175341	1983838	594	50	46	23	72	60	78	79	54	60	72
Scaffold8	1381723	25207969	1983838	430	32	32	16	50	64	48	59	34	35	60
Scaffold8	1411336	25237582	1983838	441	29	37	30	45	66	61	50	37	38	48
Scaffold8	1448012	25274258	1983838	515	41	48	32	60	69	59	64	44	50	48
Scaffold8	1479605	25305851	1983838	479	40	34	30	66	50	54	58	38	44	65
Scaffold8	1508985	25335231	1983838	251	12	20	31	62	34	32	21	8	26	5
Scaffold8	1549171	25375417	1983838	337	18	23	27	42	37	44	50	29	28	39
Scaffold8	1581135	25407381	1983838	273	12	27	16	21	37	37	36	28	26	33
