chrom	pos	pos_cum	length	DP4	pool_0
Scaffold1	87732	87732	5510682	45	45
Scaffold1	87904	87904	5510682	42	42
Scaffold1	88098	88098	5510682	30	30
Scaffold1	88176	88176	5510682	52	52
Scaffold1	88197	88197	5510682	40	40
Scaffold1	88226	88226	5510682	47	47
Scaffold1	88299	88299	5510682	37	37
Scaffold1	88480	88480	5510682	31	31
Scaffold1	88495	88495	5510682	33	33
Scaffold1	91606	91606	5510682	58	58
Scaffold1	91636	91636	5510682	43	43
Scaffold1	91800	91800	5510682	23	23
Scaffold1	91813	91813	5510682	47	47
Scaffold1	91839	91839	5510682	31	31
Scaffold1	91979	91979	5510682	43	43
Scaffold1	94120	94120	5510682	32	32
Scaffold1	94129	94129	5510682	43	43
Scaffold1	94150	94150	5510682	34	34
Scaffold1	94202	94202	5510682	31	31
Scaffold1	94215	94215	5510682	33	33
Scaffold1	94246	94246	5510682	46	46
Scaffold1	94622	94622	5510682	30	30
Scaffold1	95364	95364	5510682	55	55
Scaffold1	96008	96008	5510682	42	42
Scaffold1	96095	96095	5510682	44	44
Scaffold1	96326	96326	5510682	31	31
Scaffold1	96339	96339	5510682	30	30
Scaffold1	96388	96388	5510682	19	19
Scaffold1	96466	96466	5510682	38	38
Scaffold1	96575	96575	5510682	45	45
Scaffold1	97131	97131	5510682	46	46
Scaffold1	97220	97220	5510682	47	47
Scaffold1	97255	97255	5510682	38	38
Scaffold1	97275	97275	5510682	53	53
Scaffold1	97282	97282	5510682	36	36
Scaffold1	97416	97416	5510682	19	19
Scaffold1	97547	97547	5510682	17	17
Scaffold1	97549	97549	5510682	17	17
Scaffold1	97647	97647	5510682	33	33
Scaffold1	97671	97671	5510682	26	26
Scaffold1	98166	98166	5510682	42	42
Scaffold1	98628	98628	5510682	33	33
Scaffold1	98762	98762	5510682	32	32
Scaffold1	99099	99099	5510682	37	37
Scaffold1	99207	99207	5510682	48	48
Scaffold1	99290	99290	5510682	47	47
Scaffold1	99353	99353	5510682	54	54
Scaffold1	99400	99400	5510682	53	53
Scaffold1	101906	101906	5510682	53	53
Scaffold1	101935	101935	5510682	53	53
Scaffold1	101954	101954	5510682	46	46
Scaffold1	101964	101964	5510682	44	44
Scaffold1	102195	102195	5510682	51	51
Scaffold1	102209	102209	5510682	51	51
Scaffold1	102224	102224	5510682	64	64
Scaffold1	102254	102254	5510682	30	30
Scaffold1	102271	102271	5510682	45	45
Scaffold1	102339	102339	5510682	32	32
Scaffold1	102383	102383	5510682	34	34
Scaffold1	102404	102404	5510682	36	36
Scaffold1	102417	102417	5510682	37	37
Scaffold1	102428	102428	5510682	38	38
Scaffold1	102444	102444	5510682	26	26
Scaffold1	102445	102445	5510682	24	24
Scaffold1	102511	102511	5510682	39	39
Scaffold1	102526	102526	5510682	39	39
Scaffold1	102559	102559	5510682	40	40
Scaffold1	102566	102566	5510682	39	39
Scaffold1	102654	102654	5510682	37	37
Scaffold1	102658	102658	5510682	35	35
Scaffold1	102697	102697	5510682	52	52
Scaffold1	102725	102725	5510682	35	35
Scaffold1	102776	102776	5510682	36	36
Scaffold1	102987	102987	5510682	39	39
Scaffold1	103172	103172	5510682	37	37
Scaffold1	103236	103236	5510682	34	34
Scaffold1	103249	103249	5510682	36	36
Scaffold1	103266	103266	5510682	37	37
Scaffold1	103275	103275	5510682	37	37
Scaffold1	103313	103313	5510682	47	47
Scaffold1	103320	103320	5510682	38	38
Scaffold1	103367	103367	5510682	49	49
Scaffold1	103388	103388	5510682	39	39
Scaffold1	103401	103401	5510682	34	34
Scaffold1	104244	104244	5510682	26	26
Scaffold1	104269	104269	5510682	44	44
Scaffold1	104282	104282	5510682	27	27
Scaffold1	104333	104333	5510682	29	29
Scaffold1	104377	104377	5510682	30	30
Scaffold1	104502	104502	5510682	23	23
Scaffold1	104504	104504	5510682	23	23
Scaffold1	104544	104544	5510682	22	22
Scaffold1	104548	104548	5510682	23	23
Scaffold1	104561	104561	5510682	22	22
Scaffold1	104569	104569	5510682	25	25
Scaffold1	104626	104626	5510682	25	25
Scaffold1	104687	104687	5510682	27	27
Scaffold1	104691	104691	5510682	28	28
Scaffold1	104722	104722	5510682	36	36
Scaffold1	105147	105147	5510682	31	31
Scaffold1	106204	106204	5510682	9	9
Scaffold1	106214	106214	5510682	12	12
Scaffold1	106541	106541	5510682	39	39
Scaffold1	107593	107593	5510682	26	26
Scaffold1	107599	107599	5510682	38	38
Scaffold1	107677	107677	5510682	34	34
Scaffold1	107699	107699	5510682	22	22
Scaffold1	107702	107702	5510682	22	22
Scaffold1	107727	107727	5510682	22	22
Scaffold1	107765	107765	5510682	22	22
Scaffold1	107792	107792	5510682	24	24
Scaffold1	107823	107823	5510682	32	32
Scaffold1	107851	107851	5510682	30	30
Scaffold1	107880	107880	5510682	45	45
Scaffold1	108243	108243	5510682	40	40
Scaffold1	108293	108293	5510682	44	44
Scaffold1	108453	108453	5510682	36	36
Scaffold1	109303	109303	5510682	48	48
Scaffold1	110530	110530	5510682	34	34
Scaffold1	110732	110732	5510682	37	37
Scaffold1	111851	111851	5510682	19	19
Scaffold1	111927	111927	5510682	20	20
Scaffold1	112999	112999	5510682	49	49
Scaffold1	113044	113044	5510682	45	45
Scaffold1	113540	113540	5510682	44	44
Scaffold1	113556	113556	5510682	59	59
Scaffold1	113584	113584	5510682	48	48
Scaffold1	113626	113626	5510682	37	37
Scaffold1	113635	113635	5510682	39	39
Scaffold1	113715	113715	5510682	26	26
Scaffold1	121246	121246	5510682	45	45
Scaffold1	122727	122727	5510682	21	21
Scaffold1	124100	124100	5510682	18	18
Scaffold1	126706	126706	5510682	46	46
Scaffold1	130051	130051	5510682	33	33
Scaffold1	130103	130103	5510682	32	32
Scaffold1	130135	130135	5510682	34	34
Scaffold1	130309	130309	5510682	33	33
Scaffold1	130352	130352	5510682	30	30
Scaffold1	130358	130358	5510682	37	37
Scaffold1	130376	130376	5510682	44	44
Scaffold1	131558	131558	5510682	36	36
Scaffold1	132337	132337	5510682	35	35
Scaffold1	132359	132359	5510682	32	32
Scaffold1	132385	132385	5510682	33	33
Scaffold1	132426	132426	5510682	24	24
Scaffold1	132435	132435	5510682	21	21
Scaffold1	132437	132437	5510682	22	22
Scaffold1	132443	132443	5510682	19	19
Scaffold1	132453	132453	5510682	19	19
Scaffold1	132471	132471	5510682	16	16
Scaffold1	132482	132482	5510682	16	16
Scaffold1	132492	132492	5510682	18	18
Scaffold1	132531	132531	5510682	23	23
Scaffold1	132687	132687	5510682	38	38
Scaffold1	132737	132737	5510682	38	38
Scaffold1	132742	132742	5510682	40	40
Scaffold1	132747	132747	5510682	40	40
Scaffold1	132783	132783	5510682	46	46
Scaffold1	132796	132796	5510682	44	44
Scaffold1	132801	132801	5510682	43	43
Scaffold1	133151	133151	5510682	37	37
Scaffold1	133170	133170	5510682	38	38
Scaffold1	133183	133183	5510682	40	40
Scaffold1	133209	133209	5510682	40	40
Scaffold1	133244	133244	5510682	60	60
Scaffold1	133282	133282	5510682	39	39
Scaffold1	133294	133294	5510682	39	39
Scaffold1	133307	133307	5510682	36	36
Scaffold1	133328	133328	5510682	32	32
Scaffold1	133345	133345	5510682	31	31
Scaffold1	133373	133373	5510682	29	29
Scaffold1	133704	133704	5510682	51	51
Scaffold1	133739	133739	5510682	42	42
Scaffold1	133825	133825	5510682	44	44
Scaffold1	133858	133858	5510682	46	46
Scaffold1	133935	133935	5510682	51	51
Scaffold1	134281	134281	5510682	30	30
Scaffold1	134665	134665	5510682	31	31
Scaffold1	134676	134676	5510682	32	32
Scaffold1	134815	134815	5510682	39	39
Scaffold1	134839	134839	5510682	31	31
Scaffold1	134906	134906	5510682	32	32
Scaffold1	134913	134913	5510682	33	33
Scaffold1	135068	135068	5510682	45	45
Scaffold1	135079	135079	5510682	47	47
Scaffold1	135177	135177	5510682	41	41
Scaffold1	135354	135354	5510682	37	37
Scaffold1	135426	135426	5510682	45	45
Scaffold1	135432	135432	5510682	46	46
Scaffold1	135527	135527	5510682	40	40
Scaffold1	135542	135542	5510682	37	37
Scaffold1	135570	135570	5510682	31	31
Scaffold1	135712	135712	5510682	27	27
Scaffold1	135762	135762	5510682	28	28
Scaffold1	135770	135770	5510682	30	30
Scaffold1	135813	135813	5510682	39	39
Scaffold1	135837	135837	5510682	46	46
Scaffold1	135842	135842	5510682	45	45
Scaffold1	135852	135852	5510682	44	44
Scaffold1	135888	135888	5510682	53	53
Scaffold1	135962	135962	5510682	35	35
Scaffold1	136116	136116	5510682	31	31
Scaffold1	136208	136208	5510682	54	54
Scaffold1	136312	136312	5510682	41	41
Scaffold1	136402	136402	5510682	36	36
Scaffold1	136520	136520	5510682	40	40
Scaffold1	136645	136645	5510682	38	38
Scaffold1	136734	136734	5510682	36	36
Scaffold1	136742	136742	5510682	34	34
Scaffold1	136763	136763	5510682	37	37
Scaffold1	136798	136798	5510682	35	35
Scaffold1	136821	136821	5510682	33	33
Scaffold1	136876	136876	5510682	35	35
Scaffold1	136905	136905	5510682	44	44
Scaffold1	137081	137081	5510682	44	44
Scaffold1	137196	137196	5510682	52	52
Scaffold1	137476	137476	5510682	36	36
Scaffold1	137826	137826	5510682	35	35
Scaffold1	137870	137870	5510682	45	45
Scaffold1	137984	137984	5510682	42	42
Scaffold1	138010	138010	5510682	39	39
Scaffold1	138023	138023	5510682	42	42
Scaffold1	138377	138377	5510682	37	37
Scaffold1	138802	138802	5510682	22	22
Scaffold1	138804	138804	5510682	21	21
Scaffold1	138877	138877	5510682	32	32
Scaffold1	138928	138928	5510682	34	34
Scaffold1	138962	138962	5510682	41	41
Scaffold1	138975	138975	5510682	34	34
Scaffold1	139049	139049	5510682	37	37
Scaffold1	139069	139069	5510682	31	31
Scaffold1	139109	139109	5510682	29	29
Scaffold1	139129	139129	5510682	31	31
Scaffold1	139153	139153	5510682	33	33
Scaffold1	139235	139235	5510682	19	19
Scaffold1	139245	139245	5510682	17	17
Scaffold1	139255	139255	5510682	13	13
Scaffold1	139362	139362	5510682	10	10
Scaffold1	139363	139363	5510682	10	10
Scaffold1	139400	139400	5510682	14	14
Scaffold1	139427	139427	5510682	29	29
Scaffold1	139649	139649	5510682	34	34
Scaffold1	139695	139695	5510682	31	31
Scaffold1	140260	140260	5510682	38	38
Scaffold1	140383	140383	5510682	46	46
Scaffold1	140641	140641	5510682	45	45
Scaffold1	140675	140675	5510682	44	44
Scaffold1	141634	141634	5510682	52	52
Scaffold1	141644	141644	5510682	53	53
Scaffold1	141887	141887	5510682	39	39
Scaffold1	142004	142004	5510682	61	61
Scaffold1	142022	142022	5510682	38	38
Scaffold1	142032	142032	5510682	41	41
Scaffold1	142034	142034	5510682	39	39
Scaffold1	142050	142050	5510682	38	38
Scaffold1	142059	142059	5510682	35	35
Scaffold1	142084	142084	5510682	36	36
Scaffold1	142118	142118	5510682	34	34
Scaffold1	142154	142154	5510682	44	44
Scaffold1	142201	142201	5510682	34	34
Scaffold1	142221	142221	5510682	34	34
Scaffold1	142226	142226	5510682	33	33
Scaffold1	142228	142228	5510682	32	32
Scaffold1	142260	142260	5510682	28	28
Scaffold1	142285	142285	5510682	31	31
Scaffold1	142335	142335	5510682	31	31
Scaffold1	142518	142518	5510682	36	36
Scaffold1	142650	142650	5510682	26	26
Scaffold1	142674	142674	5510682	22	22
Scaffold1	142679	142679	5510682	23	23
Scaffold1	142699	142699	5510682	27	27
Scaffold1	142724	142724	5510682	28	28
Scaffold1	142728	142728	5510682	29	29
Scaffold1	142753	142753	5510682	36	36
Scaffold1	142781	142781	5510682	31	31
Scaffold1	142836	142836	5510682	28	28
Scaffold1	142843	142843	5510682	27	27
Scaffold1	142869	142869	5510682	22	22
Scaffold1	142905	142905	5510682	20	20
Scaffold1	143120	143120	5510682	11	11
Scaffold1	143188	143188	5510682	16	16
Scaffold1	143243	143243	5510682	20	20
Scaffold1	143258	143258	5510682	22	22
Scaffold1	143269	143269	5510682	23	23
Scaffold1	143286	143286	5510682	24	24
Scaffold1	143290	143290	5510682	26	26
Scaffold1	143308	143308	5510682	24	24
Scaffold1	143387	143387	5510682	28	28
Scaffold1	144295	144295	5510682	32	32
Scaffold1	144360	144360	5510682	26	26
Scaffold1	144424	144424	5510682	23	23
Scaffold1	144663	144663	5510682	42	42
Scaffold1	144693	144693	5510682	32	32
Scaffold1	144758	144758	5510682	36	36
Scaffold1	144835	144835	5510682	30	30
Scaffold1	144945	144945	5510682	36	36
Scaffold1	145109	145109	5510682	52	52
Scaffold1	145203	145203	5510682	56	56
Scaffold1	145209	145209	5510682	57	57
Scaffold1	145234	145234	5510682	57	57
Scaffold1	145271	145271	5510682	53	53
Scaffold1	145812	145812	5510682	58	58
Scaffold1	146562	146562	5510682	17	17
Scaffold1	146565	146565	5510682	17	17
Scaffold1	146576	146576	5510682	15	15
Scaffold1	146583	146583	5510682	14	14
Scaffold1	146612	146612	5510682	19	19
Scaffold1	146626	146626	5510682	19	19
Scaffold1	146650	146650	5510682	17	17
Scaffold1	147458	147458	5510682	33	33
Scaffold1	148713	148713	5510682	37	37
Scaffold1	149278	149278	5510682	42	42
Scaffold1	149328	149328	5510682	45	45
Scaffold1	149361	149361	5510682	51	51
Scaffold1	149421	149421	5510682	52	52
Scaffold1	149431	149431	5510682	52	52
Scaffold1	149442	149442	5510682	51	51
Scaffold1	149639	149639	5510682	35	35
Scaffold1	149671	149671	5510682	34	34
Scaffold1	149718	149718	5510682	33	33
Scaffold1	149742	149742	5510682	35	35
Scaffold1	149746	149746	5510682	37	37
Scaffold1	149772	149772	5510682	32	32
Scaffold1	149788	149788	5510682	28	28
Scaffold1	149828	149828	5510682	28	28
Scaffold1	149836	149836	5510682	28	28
Scaffold1	149879	149879	5510682	26	26
Scaffold1	149914	149914	5510682	23	23
Scaffold1	150014	150014	5510682	20	20
Scaffold1	150091	150091	5510682	36	36
Scaffold1	150097	150097	5510682	37	37
Scaffold1	150115	150115	5510682	39	39
Scaffold1	150122	150122	5510682	39	39
Scaffold1	150152	150152	5510682	31	31
Scaffold1	150181	150181	5510682	21	21
Scaffold1	150190	150190	5510682	18	18
Scaffold1	150206	150206	5510682	20	20
Scaffold1	150216	150216	5510682	18	18
Scaffold1	150245	150245	5510682	20	20
Scaffold1	150246	150246	5510682	20	20
Scaffold1	150271	150271	5510682	26	26
Scaffold1	150277	150277	5510682	26	26
Scaffold1	150351	150351	5510682	31	31
Scaffold1	150367	150367	5510682	32	32
Scaffold1	150380	150380	5510682	32	32
Scaffold1	150412	150412	5510682	32	32
Scaffold1	150421	150421	5510682	32	32
Scaffold1	150427	150427	5510682	20	20
Scaffold1	150482	150482	5510682	24	24
Scaffold1	150506	150506	5510682	25	25
Scaffold1	150569	150569	5510682	43	43
Scaffold1	150606	150606	5510682	38	38
Scaffold1	150661	150661	5510682	40	40
Scaffold1	150662	150662	5510682	40	40
Scaffold1	150675	150675	5510682	29	29
Scaffold1	150678	150678	5510682	32	32
Scaffold1	150740	150740	5510682	26	26
Scaffold1	150743	150743	5510682	27	27
Scaffold1	150812	150812	5510682	16	16
Scaffold1	150968	150968	5510682	12	12
Scaffold1	151012	151012	5510682	14	14
Scaffold1	151014	151014	5510682	15	15
Scaffold1	151097	151097	5510682	36	36
Scaffold1	151101	151101	5510682	35	35
Scaffold1	151126	151126	5510682	36	36
Scaffold1	151529	151529	5510682	33	33
Scaffold1	151630	151630	5510682	31	31
Scaffold1	152340	152340	5510682	46	46
Scaffold1	152754	152754	5510682	42	42
Scaffold1	153185	153185	5510682	31	31
Scaffold1	153235	153235	5510682	26	26
Scaffold1	153434	153434	5510682	38	38
Scaffold1	153544	153544	5510682	36	36
Scaffold1	153793	153793	5510682	18	18
Scaffold1	153807	153807	5510682	14	14
Scaffold1	153847	153847	5510682	20	20
Scaffold1	153873	153873	5510682	32	32
Scaffold1	153885	153885	5510682	16	16
Scaffold1	154014	154014	5510682	31	31
Scaffold1	154080	154080	5510682	27	27
Scaffold1	154124	154124	5510682	33	33
Scaffold1	154140	154140	5510682	26	26
Scaffold1	154150	154150	5510682	17	17
Scaffold1	154152	154152	5510682	16	16
Scaffold1	154169	154169	5510682	16	16
Scaffold1	154339	154339	5510682	48	48
Scaffold1	154401	154401	5510682	51	51
Scaffold1	154437	154437	5510682	40	40
Scaffold1	154441	154441	5510682	59	59
Scaffold1	154493	154493	5510682	46	46
Scaffold1	154501	154501	5510682	31	31
Scaffold1	154601	154601	5510682	32	32
Scaffold1	154657	154657	5510682	34	34
Scaffold1	154682	154682	5510682	37	37
Scaffold1	154701	154701	5510682	36	36
Scaffold1	154737	154737	5510682	36	36
Scaffold1	154787	154787	5510682	40	40
Scaffold1	154839	154839	5510682	35	35
Scaffold1	154905	154905	5510682	27	27
Scaffold1	154966	154966	5510682	29	29
Scaffold1	154971	154971	5510682	29	29
Scaffold1	155066	155066	5510682	32	32
Scaffold1	155293	155293	5510682	35	35
Scaffold1	155307	155307	5510682	35	35
Scaffold1	155422	155422	5510682	39	39
Scaffold1	155483	155483	5510682	34	34
Scaffold1	155546	155546	5510682	49	49
Scaffold1	155717	155717	5510682	139	139
Scaffold1	155767	155767	5510682	153	153
Scaffold1	155856	155856	5510682	82	82
Scaffold1	155880	155880	5510682	55	55
Scaffold1	156238	156238	5510682	143	143
Scaffold1	156339	156339	5510682	119	119
Scaffold1	156365	156365	5510682	147	147
Scaffold1	156525	156525	5510682	83	83
Scaffold1	156545	156545	5510682	93	93
Scaffold1	156557	156557	5510682	79	79
Scaffold1	156577	156577	5510682	84	84
Scaffold1	156606	156606	5510682	118	118
Scaffold1	156640	156640	5510682	114	114
Scaffold1	156780	156780	5510682	56	56
Scaffold1	157189	157189	5510682	44	44
Scaffold1	157292	157292	5510682	44	44
Scaffold1	157311	157311	5510682	43	43
Scaffold1	157322	157322	5510682	46	46
Scaffold1	157329	157329	5510682	45	45
Scaffold1	157558	157558	5510682	32	32
Scaffold1	157561	157561	5510682	32	32
Scaffold1	157570	157570	5510682	44	44
Scaffold1	157596	157596	5510682	38	38
Scaffold1	157617	157617	5510682	43	43
Scaffold1	157907	157907	5510682	31	31
Scaffold1	157920	157920	5510682	31	31
Scaffold1	157925	157925	5510682	43	43
Scaffold1	157978	157978	5510682	30	30
Scaffold1	157997	157997	5510682	30	30
Scaffold1	158002	158002	5510682	30	30
Scaffold1	158825	158825	5510682	42	42
Scaffold1	158880	158880	5510682	38	38
Scaffold1	158970	158970	5510682	38	38
Scaffold1	159119	159119	5510682	38	38
Scaffold1	159129	159129	5510682	39	39
Scaffold1	159239	159239	5510682	37	37
Scaffold1	159259	159259	5510682	41	41
Scaffold1	159343	159343	5510682	32	32
Scaffold1	159792	159792	5510682	31	31
Scaffold1	159867	159867	5510682	35	35
Scaffold1	159944	159944	5510682	36	36
Scaffold1	159977	159977	5510682	34	34
Scaffold1	160217	160217	5510682	29	29
Scaffold1	160433	160433	5510682	42	42
Scaffold1	160493	160493	5510682	42	42
Scaffold1	160590	160590	5510682	28	28
Scaffold1	160648	160648	5510682	33	33
Scaffold1	160864	160864	5510682	28	28
Scaffold1	161046	161046	5510682	34	34
Scaffold1	161076	161076	5510682	32	32
Scaffold1	161116	161116	5510682	29	29
Scaffold1	161197	161197	5510682	24	24
Scaffold1	161708	161708	5510682	33	33
Scaffold1	161776	161776	5510682	31	31
Scaffold1	161873	161873	5510682	26	26
Scaffold1	161875	161875	5510682	26	26
Scaffold1	161960	161960	5510682	52	52
Scaffold1	162003	162003	5510682	39	39
Scaffold1	162027	162027	5510682	33	33
Scaffold1	162046	162046	5510682	30	30
Scaffold1	162080	162080	5510682	13	13
Scaffold1	162081	162081	5510682	14	14
Scaffold1	162089	162089	5510682	39	39
Scaffold1	162135	162135	5510682	34	34
Scaffold1	162186	162186	5510682	37	37
Scaffold1	162281	162281	5510682	35	35
Scaffold1	162478	162478	5510682	30	30
Scaffold1	162522	162522	5510682	36	36
Scaffold1	162580	162580	5510682	39	39
Scaffold1	162983	162983	5510682	41	41
Scaffold1	162984	162984	5510682	42	42
Scaffold1	163063	163063	5510682	44	44
Scaffold1	163133	163133	5510682	47	47
Scaffold1	163151	163151	5510682	58	58
Scaffold1	163164	163164	5510682	46	46
Scaffold1	163272	163272	5510682	35	35
Scaffold1	163299	163299	5510682	36	36
Scaffold1	163334	163334	5510682	32	32
Scaffold1	163381	163381	5510682	37	37
Scaffold1	163521	163521	5510682	35	35
Scaffold1	163532	163532	5510682	37	37
Scaffold1	163602	163602	5510682	41	41
Scaffold1	163832	163832	5510682	35	35
Scaffold1	163919	163919	5510682	35	35
Scaffold1	164074	164074	5510682	38	38
Scaffold1	164106	164106	5510682	46	46
Scaffold1	164332	164332	5510682	38	38
Scaffold1	164482	164482	5510682	35	35
Scaffold1	164502	164502	5510682	33	33
Scaffold1	164673	164673	5510682	7	7
Scaffold1	164682	164682	5510682	4	4
Scaffold1	164808	164808	5510682	38	38
Scaffold1	164870	164870	5510682	41	41
Scaffold1	164872	164872	5510682	40	40
Scaffold1	165026	165026	5510682	63	63
Scaffold1	165073	165073	5510682	41	41
Scaffold1	165143	165143	5510682	27	27
Scaffold1	165156	165156	5510682	28	28
Scaffold1	165280	165280	5510682	53	53
Scaffold1	165281	165281	5510682	53	53
Scaffold1	165302	165302	5510682	39	39
Scaffold1	165440	165440	5510682	43	43
Scaffold1	165529	165529	5510682	32	32
Scaffold1	165535	165535	5510682	32	32
Scaffold1	165552	165552	5510682	36	36
Scaffold1	165587	165587	5510682	37	37
Scaffold1	165673	165673	5510682	33	33
Scaffold1	165718	165718	5510682	44	44
Scaffold1	165781	165781	5510682	36	36
Scaffold1	165792	165792	5510682	35	35
Scaffold1	165889	165889	5510682	40	40
Scaffold1	165922	165922	5510682	31	31
Scaffold1	165928	165928	5510682	35	35
Scaffold1	165993	165993	5510682	32	32
Scaffold1	166014	166014	5510682	41	41
Scaffold1	166024	166024	5510682	40	40
Scaffold1	166040	166040	5510682	59	59
Scaffold1	166137	166137	5510682	36	36
Scaffold1	166143	166143	5510682	48	48
Scaffold1	166573	166573	5510682	39	39
Scaffold1	167226	167226	5510682	38	38
Scaffold1	167337	167337	5510682	43	43
Scaffold1	167399	167399	5510682	44	44
Scaffold1	167768	167768	5510682	46	46
Scaffold1	167827	167827	5510682	42	42
Scaffold1	168040	168040	5510682	29	29
Scaffold1	168135	168135	5510682	12	12
Scaffold1	168176	168176	5510682	10	10
Scaffold1	168188	168188	5510682	11	11
Scaffold1	168197	168197	5510682	8	8
Scaffold1	169893	169893	5510682	9	9
Scaffold1	169929	169929	5510682	29	29
Scaffold1	170219	170219	5510682	32	32
Scaffold1	170270	170270	5510682	38	38
Scaffold1	170318	170318	5510682	42	42
Scaffold1	170333	170333	5510682	41	41
Scaffold1	170375	170375	5510682	35	35
Scaffold1	170412	170412	5510682	35	35
Scaffold1	170840	170840	5510682	44	44
Scaffold1	171047	171047	5510682	40	40
Scaffold1	171052	171052	5510682	53	53
Scaffold1	171072	171072	5510682	38	38
Scaffold1	171094	171094	5510682	36	36
Scaffold1	171126	171126	5510682	41	41
Scaffold1	171134	171134	5510682	44	44
Scaffold1	171146	171146	5510682	37	37
Scaffold1	171165	171165	5510682	43	43
Scaffold1	171197	171197	5510682	49	49
Scaffold1	171233	171233	5510682	37	37
Scaffold1	171262	171262	5510682	30	30
Scaffold1	171288	171288	5510682	34	34
Scaffold1	171375	171375	5510682	23	23
Scaffold1	173379	173379	5510682	3	3
Scaffold1	173498	173498	5510682	2	2
Scaffold1	173742	173742	5510682	15	15
Scaffold1	173945	173945	5510682	52	52
Scaffold1	173983	173983	5510682	40	40
